unit,geo\time,date,value
CLV10_EUR_AWU,AT,2001-01-01,: 
CLV10_EUR_AWU,AT,2002-01-01,: 
CLV10_EUR_AWU,AT,2003-01-01,: 
CLV10_EUR_AWU,AT,2004-01-01,: 
CLV10_EUR_AWU,AT,2005-01-01,16147 
CLV10_EUR_AWU,AT,2006-01-01,18161 
CLV10_EUR_AWU,AT,2007-01-01,20495 
CLV10_EUR_AWU,AT,2008-01-01,19897 
CLV10_EUR_AWU,AT,2009-01-01,15201 
CLV10_EUR_AWU,AT,2010-01-01,18305 
CLV10_EUR_AWU,AT,2011-01-01,21067 
CLV10_EUR_AWU,AT,2012-01-01,19787 
CLV10_EUR_AWU,AT,2013-01-01,17341 
CLV10_EUR_AWU,AT,2014-01-01,16087 
CLV10_EUR_AWU,AT,2015-01-01,14930 
CLV10_EUR_AWU,AT,2016-01-01,16761 
CLV10_EUR_AWU,AT,2017-01-01,: 
CLV10_EUR_AWU,BE,2001-01-01,: 
CLV10_EUR_AWU,BE,2002-01-01,: 
CLV10_EUR_AWU,BE,2003-01-01,: 
CLV10_EUR_AWU,BE,2004-01-01,: 
CLV10_EUR_AWU,BE,2005-01-01,29613 
CLV10_EUR_AWU,BE,2006-01-01,36453 
CLV10_EUR_AWU,BE,2007-01-01,39373 
CLV10_EUR_AWU,BE,2008-01-01,31778 
CLV10_EUR_AWU,BE,2009-01-01,30152 
CLV10_EUR_AWU,BE,2010-01-01,39160 
CLV10_EUR_AWU,BE,2011-01-01,34932 
CLV10_EUR_AWU,BE,2012-01-01,42274 
CLV10_EUR_AWU,BE,2013-01-01,34346 
CLV10_EUR_AWU,BE,2014-01-01,32640 
CLV10_EUR_AWU,BE,2015-01-01,34191 
CLV10_EUR_AWU,BE,2016-01-01,31384 
CLV10_EUR_AWU,BE,2017-01-01,: 
CLV10_EUR_AWU,BG,2001-01-01,: 
CLV10_EUR_AWU,BG,2002-01-01,: 
CLV10_EUR_AWU,BG,2003-01-01,: 
CLV10_EUR_AWU,BG,2004-01-01,: 
CLV10_EUR_AWU,BG,2005-01-01,3225 
CLV10_EUR_AWU,BG,2006-01-01,3130 
CLV10_EUR_AWU,BG,2007-01-01,3135 
CLV10_EUR_AWU,BG,2008-01-01,5067 
CLV10_EUR_AWU,BG,2009-01-01,3553 
CLV10_EUR_AWU,BG,2010-01-01,3956 
CLV10_EUR_AWU,BG,2011-01-01,4515 
